Goal,Exam,Subject,Unit,Chapter Name,"All book questions live

(Vipin)","All acquired questions live

(Ajay & Tanishq)",No NQE Deficiency,No PAJ Deficiency,"No ATG Deficiency

(Vipin)","Chapter Appearing in right sequence

(Ajay & Tanishq)","Topic Appearing in right sequence

(Ajay & Tanishq)","Video Appearing in right sequence

(Ajay & Tanishq)",NQE verification for each chapter,"KG Widget showing all data

(Gopi)","Chapter Tests Visible

(Gopi)","Chapter Tests Tiles Verified

(Gopi)",Topic Tile approved,Chapter Tile approved,Searchable,Growth Hack Dashboard Visible,C Support Actions Identified,C Support Actions Enabled,Questions Live
Insurance,Insurance,Law,Financial System and Financial Analysis,Financial Analysis of Banks,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Law,Financial System and Financial Analysis,Financial System Contemporary and Emerging Issue : An Overview,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Law,International Banking and Electronic Banking System,Electronic Banking and IT in Banks,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Law,International Banking and Electronic Banking System,International Banking Management,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Law,Loans and Securities,Loans and Advances,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Law,Loans and Securities,Securities for Bank Loans,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Law,"Risk Management, Ethics and and Corporate Governance in Banks",Ethics and Corporate Governance in Banks,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Law,"Risk Management, Ethics and and Corporate Governance in Banks",Risk Management in Banks,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Management,Communication,Communication,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Management,Functions of Management/Management Processes,Functions of Management/Management Processes,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Management,Management: Its Nature and Scope,Preparation and Presentation of Company Final Accounts,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Management,Role and Leadership quality of a Manager,Human Resource Development,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Management,Role and Leadership quality of a Manager,Leadership,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Management,Role and Leadership quality of a Manager,"Motivation, Morale and Incentives",,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Basic Concepts in Marketing Management,Introduction to Marketing,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Channels of Distribution,Channels of Distribution,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Functions of Marketing,Advertising,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Functions of Marketing,Personal Selling,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Functions of Marketing,Pricing,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Introduction to Marketing,Basic Concepts in Marketing Management,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Market Segmentation,Market Segmentation,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,"Marketing -Function, Task and Philosophies",Functions of Marketing,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,"Marketing -Function, Task and Philosophies",Major Problems and Challenges of Marketing,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,"Marketing -Function, Task and Philosophies",Philosophies of Marketing,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,"Marketing -Function, Task and Philosophies",Task of Marketing & Significance of Marketing,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Marketing Environment,Introduction Marketing environment,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Marketing Management,Marketing Management and Planning,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Marketing Mix,Introduction to Marketing Mix,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Modern Marketing System,Modern Marketing System,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Product Life Cycle (PLC),Product Life Cycle (PLC),,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Sales and Consumer Behaviour,"Branding, Packaging and Labelling",,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Sales and Consumer Behaviour,Consumer Behaviour,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Sales and Consumer Behaviour,Consumer Protection,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Sales and Consumer Behaviour,Marketing Research,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Marketing,Sales and Consumer Behaviour,Sales Promotion,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Algebra,Algebraic Expression,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Algebra,Exponentials and Logarithms,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Algebra,"Sets, Relations and Functions",,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Arithmetic,Averages,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Arithmetic,Counting Principles,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Arithmetic,Number Systems,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Arithmetic,Percentages,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Arithmetic,Progression and Series,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Arithmetic,"Ratio, Proportion and Variation",,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Arithmetic,Simplification,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Data Interpretation,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Data Interpretation,Graphical Representation of Data,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Data Interpretation,Measures of Central Tendency,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Data Interpretation,Organisation of Data,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Geometry,Coordinate Geometry,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Geometry,Geometry,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Quantitative Aptitude,Geometry,Trigonometry,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Analytical Reasoning,Decision Making,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Analytical Reasoning,Emotional and Social Intelligence,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Analytical Reasoning,Mathematical Reasoning,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Analytical Reasoning,Passage Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Analytical Reasoning,Statement Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Analytical Reasoning,Syllogism,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Non Verbal Reasoning,Analysing Patterns,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Non Verbal Reasoning,Cubes and Dice,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Non Verbal Reasoning,Symmetry,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Non Verbal Reasoning,Visual Analogy,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Non Verbal Reasoning,Visual Classification,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Non Verbal Reasoning,Visual Series,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Numerical Reasoning,Arithmetical Reasoning,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Numerical Reasoning,Clock and Calendar,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Numerical Reasoning,Mathematical Operations,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Numerical Reasoning,Number Analogy,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Numerical Reasoning,Number Classification,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Numerical Reasoning,Number Series,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Numerical Reasoning,"Number, Ranking and Time Sequence Test",,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Numerical Reasoning,Venn Diagrams,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Verbal Reasoning,Alphabet Test,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Verbal Reasoning,Coding Decoding,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Verbal Reasoning,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Verbal Reasoning,Direction Sense Test,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Verbal Reasoning,Puzzle Test,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Verbal Reasoning,Relationships and Blood Relations,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Verbal Reasoning,Verbal Analogy,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Verbal Reasoning,Verbal Classification,,,,,,,,,,,,,,,,,,,Not found
Insurance,Insurance,Reasoning,Verbal Reasoning,Verbal Series,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Computer Knowledge,Hardware and Networking,Hardware,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Computer Knowledge,Hardware and Networking,Network and Internet,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Computer Knowledge,Software and Computer Basics,Computer Organization,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Computer Knowledge,Software and Computer Basics,Number System and Base Conversions,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Computer Knowledge,Software and Computer Basics,"OS, Software Basics and Windows",,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Economic Issues,Economic Growth,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Economic Issues,Globalisation,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Economic Issues,International Economic Institutions,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Economic Issues,Macro Economic policies,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Economic Issues,Regional Economic Cooperations,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Economic Issues,Sustainable Development,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Social Issues,Demographic Trends,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Social Issues,Indian Political System,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Social Issues,Multiculturalism,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Social Issues,Social Justice,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Economic and Social Issues,Social Issues,Social Sectors,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,"Art, Culture and Religion","Art, Architecture, Culture and Religion",,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Banking Affairs,Banking and Financial Awareness,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Computer Awareness,Computer and Internet Basics,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Ecology and Environment,Environmental Affairs,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Economy,Indian Economy,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Economy,International Economy,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,General Science,Biology,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,General Science,Chemistry,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,General Science,Physics,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Geography,Indian Geography,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Geography,World Geography,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,GK Panorama,"Organisations, Personalities and Events",,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,History,Ancient Indian History,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,History,Medieval Indian History,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,History,Modern Indian History,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,History,World History,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,National and International Affairs,International and Geopolitical Affairs,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,National and International Affairs,National and Geopolitical Affairs,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Polity,Indian Polity,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Polity,International Polity,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Science and Technology,"Science, Technology and Innovation",,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,General Awareness,Social Issues,Economic and Social Issues,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Algebra,Algebraic Expression,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Algebra,Exponentials and Logarithms,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Algebra,"Sets, Relations and Functions",,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Arithmetic,Averages,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Arithmetic,Counting Principles,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Arithmetic,Number Systems,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Arithmetic,Percentages,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Arithmetic,Progression and Series,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Arithmetic,"Ratio, Proportion and Variation",,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Arithmetic,Simplification,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Data Interpretation,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Data Interpretation,Graphical Representation of Data,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Data Interpretation,Measures of Central Tendency,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Data Interpretation,Organisation of Data,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Geometry,Coordinate Geometry,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Geometry,Geometry,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Quantitative Aptitude,Geometry,Trigonometry,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Analytical Reasoning,Decision Making,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Analytical Reasoning,Emotional and Social Intelligence,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Analytical Reasoning,Mathematical Reasoning,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Analytical Reasoning,Passage Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Analytical Reasoning,Statement Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Analytical Reasoning,Syllogism,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Non Verbal Reasoning,Analysing Patterns,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Non Verbal Reasoning,Cubes and Dice,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Non Verbal Reasoning,Symmetry,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Non Verbal Reasoning,Visual Analogy,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Non Verbal Reasoning,Visual Classification,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Non Verbal Reasoning,Visual Series,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Numerical Reasoning,Arithmetical Reasoning,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Numerical Reasoning,Clock and Calendar,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Numerical Reasoning,Mathematical Operations,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Numerical Reasoning,Number Analogy,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Numerical Reasoning,Number Classification,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Numerical Reasoning,Number Series,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Numerical Reasoning,"Number, Ranking and Time Sequence Test",,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Numerical Reasoning,Venn Diagrams,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Verbal Reasoning,Alphabet Test,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Verbal Reasoning,Coding Decoding,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Verbal Reasoning,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Verbal Reasoning,Direction Sense Test,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Verbal Reasoning,Puzzle Test,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Verbal Reasoning,Relationships and Blood Relations,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Verbal Reasoning,Verbal Analogy,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Verbal Reasoning,Verbal Classification,,,,,,,,,,,,,,,,,,,Not found
Railways,Railways,Reasoning,Verbal Reasoning,Verbal Series,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Agriculture,Agriculture,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Agriculture,Agriculture Extensions,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Agriculture,Ecology and Climate Change,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Agriculture Theory,Agronomy,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Agriculture Theory,Classification of Field Crops,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Agriculture Theory,Crop Production and Cropping Systems,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Animal Husbandry,Animal Husbandry,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Farm and Agri Engineering,Farm and Agri Engineering,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Farming System,Farming System,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Fisheries,Fisheries,,,,,,,,,,,,,,,,,,,Not found
SSC,SSC,Agriculture & Rural Development,Forestry,Forestry,,,,,,,,,,,,,,,,,,,Not found
